Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
STUD4374,14.0,3.0,2.0,5.0,2.0,0.0,5.0,2.0,6.0,1.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0
STUD4375,28.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,2.0
STUD4376,28.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0
STUD4377,18.0,4.0,3.0,7.0,1.0,2.0,3.0,2.0,6.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
STUD4378,21.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0
STUD4379,24.0,1.0,3.0,2.0,2.0,4.0,5.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0
STUD4380,27.0,2.0,3.0,6.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0
STUD4381,21.0,3.0,2.0,5.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0
STUD4382,16.0,2.0,2.0,6.0,1.0,9.0,4.0,1.0,6.0,2.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,6.0,1.0
STUD4383,30.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0
STUD4384,25.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0
STUD4385,14.0,1.0,1.0,5.0,2.0,8.0,2.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0
STUD4386,27.0,3.0,3.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0
STUD4387,14.0,4.0,2.0,4.0,2.0,10.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0
STUD4388,14.0,3.0,2.0,4.0,1.0,2.0,5.0,1.0,7.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,6.0,1.0
STUD4389,22.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,4.0,2.0,5.0,3.0,1.0,3.0,2.0,6.0,1.0
STUD4390,14.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0
STUD4391,24.0,4.0,2.0,6.0,1.0,7.0,3.0,2.0,6.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0
STUD4392,21.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,7.0,3.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0
STUD4393,12.0,4.0,2.0,2.0,1.0,0.0,3.0,1.0,5.0,3.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0
STUD4394,15.0,1.0,1.0,6.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0
STUD4395,26.0,3.0,2.0,4.0,2.0,9.0,1.0,2.0,3.0,1.0,5.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0
STUD4396,25.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0
STUD4397,21.0,1.0,2.0,4.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0
STUD4398,30.0,1.0,2.0,3.0,1.0,10.0,5.0,2.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,2.0
STUD4399,14.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0
STUD4400,18.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0
STUD4401,18.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0
STUD4402,24.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0
STUD4403,22.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0
STUD4404,14.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0
STUD4405,20.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,6.0,2.0
STUD4406,18.0,2.0,2.0,2.0,1.0,9.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0
STUD4407,21.0,3.0,1.0,7.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
STUD4408,25.0,1.0,2.0,7.0,2.0,5.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0
STUD4409,18.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0
STUD4410,23.0,4.0,2.0,6.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
STUD4411,21.0,4.0,3.0,3.0,1.0,0.0,3.0,1.0,7.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0
STUD4412,27.0,3.0,2.0,4.0,2.0,7.0,2.0,2.0,7.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0
STUD4413,21.0,4.0,3.0,7.0,2.0,5.0,2.0,1.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0
STUD4414,21.0,1.0,1.0,1.0,2.0,9.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0
STUD4415,28.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0
STUD4416,15.0,1.0,3.0,6.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0
STUD4417,30.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
STUD4418,16.0,2.0,3.0,6.0,1.0,3.0,4.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0
STUD4419,24.0,3.0,3.0,5.0,1.0,5.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,6.0,2.0
STUD4420,12.0,4.0,3.0,7.0,1.0,5.0,2.0,1.0,6.0,2.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
STUD4421,21.0,4.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
STUD4422,18.0,1.0,2.0,7.0,1.0,0.0,2.0,1.0,6.0,1.0,5.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0
STUD4423,22.0,1.0,3.0,1.0,1.0,6.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
STUD4424,18.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,7.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0
STUD4425,26.0,2.0,1.0,6.0,1.0,5.0,2.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,6.0,2.0
STUD4426,29.0,4.0,2.0,5.0,1.0,10.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0
STUD4427,27.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
STUD4428,13.0,4.0,2.0,4.0,1.0,9.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0
STUD4429,16.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0
STUD4430,17.0,2.0,3.0,2.0,1.0,5.0,5.0,2.0,6.0,2.0,5.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0
STUD4431,23.0,4.0,3.0,5.0,2.0,7.0,2.0,1.0,6.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0
STUD4432,24.0,2.0,2.0,3.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0
STUD4433,15.0,3.0,3.0,7.0,2.0,6.0,5.0,2.0,7.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,1.0,6.0,1.0
STUD4434,22.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0
STUD4435,19.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,5.0,2.0
STUD4436,25.0,1.0,1.0,1.0,2.0,8.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0
STUD4437,15.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,7.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
STUD4438,21.0,3.0,2.0,5.0,1.0,3.0,4.0,2.0,6.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0
STUD4439,29.0,3.0,1.0,5.0,1.0,5.0,4.0,2.0,6.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0
STUD4440,25.0,3.0,2.0,2.0,2.0,6.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0
STUD4441,12.0,1.0,2.0,5.0,2.0,7.0,5.0,1.0,7.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,6.0,1.0
STUD4442,25.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,2.0
STUD4443,21.0,2.0,2.0,3.0,2.0,6.0,5.0,1.0,5.0,3.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0
STUD4444,27.0,3.0,3.0,4.0,1.0,10.0,5.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0
STUD4445,28.0,3.0,2.0,3.0,1.0,8.0,3.0,2.0,6.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0
STUD4446,12.0,1.0,3.0,3.0,2.0,10.0,1.0,2.0,7.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0
STUD4447,29.0,2.0,2.0,2.0,2.0,7.0,4.0,2.0,7.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0
STUD4448,19.0,1.0,1.0,1.0,1.0,10.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0
STUD4449,30.0,3.0,3.0,4.0,2.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0
STUD4450,12.0,4.0,3.0,6.0,1.0,9.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0
STUD4451,16.0,1.0,1.0,3.0,2.0,7.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0
STUD4452,21.0,1.0,1.0,3.0,2.0,10.0,4.0,1.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,6.0,1.0
STUD4453,15.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0
STUD4454,19.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,6.0,1.0
STUD4455,29.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,7.0,3.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0
STUD4456,23.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0
STUD4457,21.0,1.0,2.0,6.0,2.0,10.0,5.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0
STUD4458,14.0,2.0,2.0,6.0,1.0,8.0,4.0,2.0,7.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0
STUD4459,21.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0
STUD4460,21.0,2.0,2.0,2.0,2.0,4.0,5.0,1.0,6.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,6.0,1.0
STUD4461,13.0,2.0,1.0,6.0,2.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0
STUD4462,29.0,3.0,1.0,1.0,1.0,10.0,5.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0
STUD4463,13.0,1.0,1.0,5.0,1.0,9.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0
STUD4464,24.0,2.0,1.0,6.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,6.0,2.0
STUD4465,16.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0
STUD4466,26.0,4.0,1.0,6.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,2.0
STUD4467,14.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0
STUD4468,30.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0
STUD4469,29.0,2.0,3.0,4.0,1.0,8.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0
STUD4470,23.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0
STUD4471,12.0,3.0,3.0,6.0,1.0,6.0,5.0,1.0,6.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,1.0
STUD4472,20.0,2.0,2.0,4.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0
STUD4473,14.0,4.0,2.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0
STUD4474,26.0,1.0,3.0,6.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0
STUD4475,26.0,1.0,3.0,7.0,1.0,8.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0
STUD4476,22.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,6.0,1.0
STUD4477,20.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0
STUD4478,29.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,5.0,1.0
STUD4479,28.0,2.0,3.0,5.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0
STUD4480,23.0,3.0,2.0,4.0,2.0,0.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
STUD4481,28.0,3.0,2.0,4.0,2.0,8.0,2.0,1.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
STUD4482,15.0,4.0,3.0,3.0,2.0,8.0,5.0,2.0,6.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0
STUD4483,23.0,1.0,1.0,7.0,2.0,8.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
STUD4484,24.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,6.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0
STUD4485,29.0,1.0,3.0,6.0,1.0,9.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,1.0
STUD4486,18.0,3.0,3.0,6.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
STUD4487,13.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0
STUD4488,15.0,2.0,3.0,7.0,1.0,8.0,3.0,2.0,6.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0
STUD4489,23.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0
STUD4490,21.0,3.0,2.0,6.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0
STUD4491,15.0,4.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0
STUD4492,24.0,3.0,3.0,4.0,1.0,10.0,5.0,1.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0
STUD4493,25.0,4.0,3.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0
STUD4494,25.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
STUD4495,23.0,4.0,2.0,5.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0
STUD4496,19.0,3.0,3.0,7.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,3.0,1.0,6.0,1.0
STUD4497,28.0,3.0,3.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0
STUD4498,26.0,4.0,3.0,2.0,2.0,9.0,5.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0
STUD4499,21.0,4.0,3.0,7.0,1.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0
STUD4500,14.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0
STUD4501,26.0,4.0,3.0,6.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,6.0,1.0
STUD4502,26.0,1.0,3.0,5.0,2.0,6.0,5.0,2.0,7.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0
STUD4503,30.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,6.0,2.0
STUD4504,21.0,3.0,2.0,6.0,1.0,8.0,2.0,2.0,7.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0
STUD4505,14.0,2.0,3.0,1.0,2.0,7.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0
STUD4506,16.0,2.0,3.0,6.0,2.0,5.0,2.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0
STUD4507,28.0,3.0,3.0,7.0,1.0,0.0,5.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
STUD4508,12.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0
STUD4509,26.0,4.0,1.0,4.0,1.0,8.0,4.0,1.0,7.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0
STUD4510,30.0,2.0,2.0,5.0,2.0,9.0,2.0,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0
STUD4511,14.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
STUD4512,26.0,3.0,2.0,4.0,1.0,4.0,5.0,1.0,6.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
STUD4513,13.0,4.0,1.0,4.0,2.0,6.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
STUD4514,29.0,3.0,3.0,7.0,2.0,6.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0
STUD4515,12.0,3.0,1.0,7.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0
STUD4516,21.0,4.0,2.0,5.0,1.0,7.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
STUD4517,21.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0
STUD4518,29.0,3.0,3.0,2.0,1.0,8.0,1.0,1.0,5.0,2.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0
STUD4519,16.0,3.0,1.0,5.0,1.0,7.0,4.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
STUD4520,25.0,1.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,2.0
STUD4521,22.0,3.0,1.0,5.0,2.0,10.0,5.0,1.0,7.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0
STUD4522,15.0,1.0,3.0,2.0,2.0,7.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
STUD4523,26.0,3.0,1.0,4.0,1.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0
STUD4524,21.0,3.0,1.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,3.0,2.0,2.0,1.0
STUD4525,26.0,4.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,5.0,1.0
STUD4526,23.0,4.0,3.0,5.0,2.0,10.0,5.0,2.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,6.0,1.0
STUD4527,25.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0
STUD4528,30.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,3.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0
STUD4529,21.0,3.0,2.0,2.0,2.0,10.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,2.0
STUD4530,26.0,2.0,3.0,3.0,2.0,8.0,4.0,1.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
STUD4531,25.0,3.0,2.0,1.0,1.0,6.0,5.0,2.0,7.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0
STUD4532,18.0,1.0,2.0,2.0,2.0,10.0,5.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,6.0,2.0
STUD4533,29.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
STUD4534,28.0,4.0,2.0,6.0,2.0,5.0,2.0,1.0,6.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0
STUD4535,15.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0
STUD4536,21.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,6.0,1.0
STUD4537,16.0,3.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0
STUD4538,22.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,6.0,3.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0
STUD4539,21.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,3.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0
STUD4540,28.0,1.0,3.0,4.0,1.0,10.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0
