Edad,Género,Nivel_Grado,Campo_Estudio,Uso_RV_Educación,Horas_RV_Semana,Nivel_de_Compromiso,Mejora_en_Resultados_Aprendizaje,Materia,Nivel_Instructor_RV,Efectividad_Persivida_de_la_RV,Acceso_Equipo_VR,Impacto_en_Creatividad,Nivel_Estres_Usando_VR,Colaboración_con_Compañeros_a_través_RV,Retroalimentación_de_Educadores_Sobre_RV,Interés_en_Seguir_con_Aprendizaje_Basado_RV,Región,Apoyo_Escuela_para_RV_en_el_currículo
20,Hombre,Secundaria,Ingeniería,No,5,5,No,Matemáticas,Avanzado,1,Si,5,Alto,Si,Neutral,No,America del Norte,Si
15,Hombre,Post-Grado,Ciencias,No,10,2,Si,Arte,Intermedio,5,Si,5,Bajo,Si,Negativa,No,Asía,No
12,No-Binario,Secundaria,Ciencias,Si,6,1,No,Ciencias de la computación,Avanzado,5,Si,4,Medio,No,Neutral,Si,Europa,No
30,Hombre,Pre-Grado,Ingeniería,Si,0,4,Si,Física,Avanzado,1,Si,2,Medio,Si,Positiva,No,África,Si
21,No-Binario,Pre-Grado,Ciencias,No,7,4,No,Biología,Principiante,3,No,1,Medio,No,Negativa,No,Asía,Si
25,Mujer,Pre-Grado,Medicina,Si,9,1,Si,Ciencias de la computación,Principiante,3,No,3,Bajo,No,Negativa,No,América del Sur,Si
22,Prefiero no decirlo,Post-Grado,Ciencias,No,0,1,No,Arte,Avanzado,2,Si,3,Bajo,No,Positiva,No,América del Sur,Si
19,Mujer,Post-Grado,Artes,No,8,2,No,Física,Intermedio,4,Si,5,Alto,Si,Neutral,Si,África,Si
23,Hombre,Pre-Grado,Medicina,No,4,4,No,Arte,Intermedio,3,Si,5,Medio,Si,Positiva,Si,Asía,Si
13,Prefiero no decirlo,Post-Grado,Educación,Si,9,1,No,Ciencias de la computación,Avanzado,2,No,1,Bajo,No,Neutral,No,África,No
23,No-Binario,Secundaria,Ingeniería,No,10,5,Si,Matemáticas,Intermedio,3,Si,4,Alto,No,Negativa,Si,América del Sur,No
19,No-Binario,Secundaria,Ciencias,Si,5,5,No,Historia,Intermedio,4,No,5,Alto,Si,Negativa,Si,Europa,No
18,Mujer,Pre-Grado,Educación,Si,6,5,Si,Matemáticas,Principiante,1,Si,2,Bajo,No,Neutral,No,Europa,Si
12,Mujer,Pre-Grado,Leyes,Si,4,4,Si,Economía,Avanzado,4,No,4,Medio,Si,Positiva,No,Oceanía,No
22,Hombre,Post-Grado,Ingeniería,Si,8,1,No,Matemáticas,Principiante,4,Si,2,Medio,Si,Neutral,Si,Asía,Si
14,Hombre,Pre-Grado,Negocios,No,1,1,No,Historia,Avanzado,3,Si,3,Alto,Si,Neutral,No,África,No
12,Mujer,Secundaria,Leyes,No,6,2,No,Física,Principiante,3,Si,4,Bajo,Si,Negativa,Si,Asía,Si
12,No-Binario,Secundaria,Ingeniería,Si,4,1,Si,Historia,Principiante,3,No,5,Medio,No,Negativa,No,America del Norte,No
30,Hombre,Pre-Grado,Artes,No,2,3,Si,Arte,Avanzado,3,No,5,Bajo,No,Positiva,No,America del Norte,Si
15,Mujer,Secundaria,Artes,No,10,4,Si,Arte,Intermedio,2,No,2,Bajo,Si,Positiva,Si,America del Norte,No
20,Mujer,Secundaria,Ingeniería,Si,0,2,No,Economía,Intermedio,1,No,5,Alto,Si,Negativa,Si,Europa,Si
20,Prefiero no decirlo,Pre-Grado,Artes,Si,7,4,Si,Arte,Intermedio,3,No,2,Medio,Si,Neutral,No,America del Norte,Si
17,Hombre,Post-Grado,Medicina,No,5,1,No,Economía,Intermedio,2,No,3,Bajo,Si,Positiva,No,América del Sur,No
19,Mujer,Pre-Grado,Ciencias,Si,9,2,Si,Historia,Intermedio,4,No,2,Medio,Si,Positiva,Si,Oceanía,Si
27,Prefiero no decirlo,Secundaria,Leyes,Si,5,3,Si,Matemáticas,Avanzado,5,Si,4,Medio,Si,Neutral,Si,África,Si
22,Mujer,Pre-Grado,Ingeniería,Si,4,4,No,Ciencias de la computación,Principiante,3,No,4,Bajo,Si,Positiva,No,América del Sur,Si
18,Hombre,Secundaria,Negocios,No,1,2,Si,Economía,Avanzado,1,Si,3,Alto,Si,Negativa,Si,America del Norte,No
18,Hombre,Pre-Grado,Medicina,Si,10,2,Si,Economía,Intermedio,4,Si,5,Medio,No,Positiva,No,América del Sur,Si
14,Prefiero no decirlo,Secundaria,Ingeniería,No,3,2,No,Matemáticas,Principiante,2,No,4,Alto,Si,Positiva,No,Oceanía,No
23,Prefiero no decirlo,Pre-Grado,Negocios,No,3,2,No,Arte,Principiante,2,Si,2,Medio,No,Neutral,No,America del Norte,No
29,Mujer,Post-Grado,Ciencias,No,10,5,Si,Economía,Avanzado,5,No,1,Medio,Si,Negativa,Si,Europa,Si
21,Prefiero no decirlo,Pre-Grado,Ciencias,Si,3,4,Si,Arte,Avanzado,1,No,2,Medio,No,Positiva,No,Europa,No
15,Mujer,Pre-Grado,Ingeniería,No,9,3,Si,Economía,Principiante,5,No,1,Bajo,No,Negativa,No,Oceanía,No
28,Prefiero no decirlo,Pre-Grado,Educación,Si,8,4,Si,Matemáticas,Intermedio,2,Si,2,Alto,No,Positiva,Si,Asía,Si
18,Prefiero no decirlo,Secundaria,Artes,No,0,5,Si,Ciencias de la computación,Intermedio,2,Si,5,Bajo,No,Negativa,Si,Europa,Si
14,No-Binario,Secundaria,Artes,No,5,4,No,Arte,Intermedio,4,Si,5,Bajo,Si,Neutral,No,Asía,No
28,No-Binario,Secundaria,Ciencias,No,2,3,Si,Física,Principiante,2,Si,1,Medio,Si,Neutral,Si,América del Sur,Si
28,Prefiero no decirlo,Post-Grado,Ciencias,Si,3,3,No,Economía,Avanzado,2,No,3,Alto,Si,Positiva,Si,Asía,No
18,Hombre,Secundaria,Leyes,No,2,3,Si,Física,Intermedio,5,Si,1,Bajo,No,Positiva,No,Europa,Si
24,No-Binario,Secundaria,Medicina,Si,4,5,No,Arte,Principiante,1,No,5,Alto,No,Positiva,Si,Europa,No
27,Prefiero no decirlo,Secundaria,Educación,Si,2,2,No,Economía,Avanzado,3,No,5,Medio,No,Neutral,Si,America del Norte,No
16,Prefiero no decirlo,Pre-Grado,Educación,No,9,4,No,Física,Principiante,5,Si,4,Alto,No,Negativa,Si,América del Sur,No
22,No-Binario,Secundaria,Ciencias,No,4,1,No,Biología,Principiante,4,Si,5,Medio,No,Negativa,Si,América del Sur,No
24,Hombre,Pre-Grado,Educación,No,7,3,Si,Física,Principiante,2,Si,5,Alto,No,Neutral,No,Oceanía,Si
12,Hombre,Pre-Grado,Medicina,No,0,3,No,Historia,Avanzado,5,Si,1,Medio,Si,Positiva,No,Asía,No
15,No-Binario,Post-Grado,Educación,Si,1,4,Si,Historia,Intermedio,1,Si,1,Medio,No,Positiva,Si,Europa,No
25,Prefiero no decirlo,Post-Grado,Medicina,No,4,1,No,Matemáticas,Principiante,3,No,5,Medio,No,Positiva,No,Europa,No
30,No-Binario,Pre-Grado,Ingeniería,No,10,5,Si,Ciencias de la computación,Avanzado,4,Si,5,Alto,No,Neutral,No,América del Sur,Si
14,Mujer,Pre-Grado,Ciencias,Si,1,1,No,Ciencias de la computación,Intermedio,3,No,2,Bajo,No,Neutral,No,América del Sur,No
24,Hombre,Post-Grado,Medicina,Si,1,3,Si,Física,Avanzado,5,Si,1,Alto,No,Negativa,Si,Europa,Si
20,No-Binario,Post-Grado,Artes,Si,0,2,Si,Historia,Intermedio,2,No,4,Alto,No,Neutral,Si,América del Sur,Si
21,No-Binario,Post-Grado,Ciencias,Si,9,3,No,Economía,Principiante,1,Si,4,Alto,No,Negativa,Si,Oceanía,No
16,Prefiero no decirlo,Secundaria,Educación,No,3,4,No,Física,Intermedio,1,Si,2,Alto,Si,Positiva,No,América del Sur,Si
12,Hombre,Secundaria,Leyes,No,5,2,No,Física,Principiante,5,Si,3,Alto,Si,Negativa,Si,Oceanía,No
18,No-Binario,Pre-Grado,Leyes,No,0,2,No,Física,Intermedio,5,Si,5,Medio,No,Positiva,Si,America del Norte,No
22,No-Binario,Secundaria,Ciencias,No,6,4,No,Historia,Principiante,4,Si,1,Alto,No,Negativa,No,America del Norte,No
29,Hombre,Pre-Grado,Negocios,No,10,2,Si,Historia,Principiante,2,Si,3,Medio,No,Negativa,No,Oceanía,No
27,Prefiero no decirlo,Secundaria,Artes,Si,4,3,Si,Matemáticas,Principiante,5,No,1,Medio,No,Neutral,No,Europa,No
17,Prefiero no decirlo,Secundaria,Medicina,No,5,5,Si,Física,Principiante,5,No,5,Bajo,No,Positiva,Si,Oceanía,No
24,Prefiero no decirlo,Pre-Grado,Ingeniería,Si,8,1,No,Arte,Intermedio,2,Si,2,Medio,Si,Negativa,No,Asía,Si
15,Mujer,Secundaria,Leyes,Si,6,5,Si,Biología,Avanzado,5,No,2,Medio,No,Negativa,No,América del Sur,No
22,No-Binario,Secundaria,Leyes,Si,1,1,No,Biología,Intermedio,3,No,1,Medio,No,Positiva,Si,África,Si
25,No-Binario,Post-Grado,Ciencias,Si,8,4,No,Matemáticas,Intermedio,4,No,1,Medio,No,Neutral,No,América del Sur,No
29,Mujer,Post-Grado,Negocios,No,5,4,Si,Física,Avanzado,4,No,1,Bajo,No,Positiva,Si,Asía,No
25,Mujer,Pre-Grado,Medicina,Si,6,5,No,Arte,Principiante,3,Si,3,Medio,No,Positiva,Si,Europa,No
12,No-Binario,Pre-Grado,Negocios,Si,7,5,No,Biología,Intermedio,3,Si,5,Medio,Si,Neutral,Si,América del Sur,No
28,Mujer,Pre-Grado,Ingeniería,No,8,3,Si,Física,Avanzado,4,No,5,Bajo,Si,Positiva,Si,Europa,Si
12,No-Binario,Secundaria,Ingeniería,Si,10,1,Si,Biología,Intermedio,3,No,4,Bajo,No,Neutral,Si,America del Norte,No
29,Prefiero no decirlo,Pre-Grado,Medicina,Si,7,4,Si,Biología,Intermedio,5,Si,2,Medio,No,Positiva,No,África,Si
19,No-Binario,Post-Grado,Ciencias,No,10,4,Si,Arte,Intermedio,3,No,3,Alto,No,Positiva,Si,Europa,Si
30,Mujer,Secundaria,Artes,Si,9,1,Si,Matemáticas,Principiante,1,No,5,Bajo,No,Neutral,Si,África,No
16,No-Binario,Post-Grado,Ingeniería,Si,7,4,No,Economía,Intermedio,1,No,1,Bajo,Si,Negativa,No,Oceanía,No
29,Hombre,Post-Grado,Medicina,Si,4,2,No,Biología,Avanzado,5,No,5,Bajo,No,Neutral,No,Asía,Si
23,Hombre,Pre-Grado,Negocios,No,1,1,No,Física,Intermedio,4,Si,4,Medio,Si,Neutral,No,Asía,Si
21,Mujer,Post-Grado,Ciencias,No,4,1,Si,Física,Intermedio,2,No,5,Alto,No,Neutral,No,America del Norte,Si
24,Prefiero no decirlo,Post-Grado,Educación,Si,3,4,Si,Ciencias de la computación,Intermedio,5,Si,3,Medio,Si,Neutral,Si,América del Sur,Si
29,Prefiero no decirlo,Secundaria,Artes,No,8,1,No,Economía,Principiante,5,No,3,Medio,Si,Neutral,Si,Europa,No
20,Mujer,Pre-Grado,Ciencias,No,2,4,No,Arte,Principiante,1,Si,2,Medio,No,Negativa,No,Oceanía,No
18,Mujer,Secundaria,Educación,No,2,5,No,Historia,Intermedio,1,No,1,Alto,No,Neutral,Si,Europa,No
13,Hombre,Post-Grado,Ingeniería,No,2,3,No,Historia,Intermedio,4,Si,4,Bajo,Si,Neutral,Si,Europa,No
23,Prefiero no decirlo,Post-Grado,Medicina,Si,3,5,Si,Ciencias de la computación,Principiante,2,No,3,Bajo,No,Negativa,No,America del Norte,Si
15,Hombre,Pre-Grado,Ciencias,Si,7,2,No,Matemáticas,Principiante,5,Si,4,Alto,Si,Neutral,Si,Asía,No
25,No-Binario,Pre-Grado,Negocios,Si,5,1,Si,Historia,Intermedio,3,No,1,Alto,Si,Negativa,No,Oceanía,Si
19,Mujer,Secundaria,Leyes,Si,3,1,No,Matemáticas,Avanzado,5,Si,4,Medio,No,Negativa,No,América del Sur,No
28,Mujer,Secundaria,Ciencias,Si,6,5,No,Matemáticas,Intermedio,3,No,2,Alto,Si,Neutral,Si,África,No
26,Hombre,Secundaria,Medicina,Si,9,5,Si,Historia,Principiante,3,No,2,Alto,No,Neutral,Si,América del Sur,No
14,Prefiero no decirlo,Secundaria,Medicina,Si,4,1,Si,Biología,Principiante,2,Si,1,Bajo,Si,Positiva,No,África,No
26,Hombre,Secundaria,Educación,No,2,4,No,Física,Intermedio,2,No,2,Bajo,No,Negativa,Si,América del Sur,No
16,Prefiero no decirlo,Secundaria,Educación,Si,5,2,No,Biología,Intermedio,1,Si,3,Bajo,Si,Neutral,No,África,No
28,Mujer,Secundaria,Leyes,No,0,5,No,Biología,Principiante,2,Si,1,Medio,Si,Neutral,No,Oceanía,Si
12,Mujer,Secundaria,Artes,Si,4,3,Si,Economía,Intermedio,3,No,5,Alto,Si,Neutral,Si,Europa,Si
26,Hombre,Post-Grado,Artes,No,8,4,No,Biología,Principiante,3,Si,4,Medio,Si,Negativa,Si,Oceanía,Si
30,Prefiero no decirlo,Pre-Grado,Negocios,Si,9,2,No,Economía,Avanzado,2,Si,5,Alto,No,Positiva,Si,Asía,No
13,Hombre,Post-Grado,Artes,Si,6,4,No,Ciencias de la computación,Avanzado,5,Si,2,Bajo,Si,Neutral,No,Europa,No
21,Prefiero no decirlo,Secundaria,Negocios,Si,3,2,Si,Historia,Principiante,3,Si,1,Bajo,No,Negativa,Si,Asía,Si
29,Mujer,Secundaria,Medicina,No,8,1,No,Historia,Principiante,4,Si,5,Alto,Si,Negativa,No,Oceanía,No
25,No-Binario,Secundaria,Ingeniería,No,6,2,No,Ciencias de la computación,Avanzado,1,Si,5,Bajo,Si,Negativa,No,Asía,Si
22,Mujer,Post-Grado,Negocios,Si,10,5,No,Biología,Intermedio,3,Si,4,Medio,No,Neutral,No,Asía,No
15,No-Binario,Secundaria,Medicina,Si,7,5,No,Ciencias de la computación,Principiante,5,No,3,Bajo,No,Neutral,Si,Oceanía,Si
26,Mujer,Post-Grado,Artes,No,10,1,Si,Arte,Avanzado,1,Si,1,Medio,Si,Positiva,No,Oceanía,No
30,No-Binario,Post-Grado,Negocios,Si,5,3,No,Arte,Avanzado,5,Si,5,Alto,Si,Positiva,No,Asía,No
21,Mujer,Pre-Grado,Medicina,Si,10,5,Si,Ciencias de la computación,Avanzado,5,Si,2,Medio,Si,Neutral,Si,América del Sur,Si
15,Prefiero no decirlo,Pre-Grado,Artes,Si,4,3,No,Ciencias de la computación,Principiante,2,Si,1,Bajo,No,Negativa,Si,America del Norte,No
16,Mujer,Pre-Grado,Artes,No,1,4,No,Matemáticas,Principiante,1,Si,2,Bajo,No,Neutral,No,América del Sur,No
25,Mujer,Secundaria,Leyes,No,1,2,No,Biología,Principiante,4,Si,4,Bajo,No,Neutral,No,África,No
17,Mujer,Secundaria,Ciencias,No,10,5,No,Biología,Avanzado,1,No,4,Medio,No,Positiva,No,África,No
15,Hombre,Post-Grado,Negocios,Si,4,1,Si,Ciencias de la computación,Principiante,4,Si,5,Bajo,No,Positiva,Si,América del Sur,No
15,No-Binario,Secundaria,Leyes,Si,6,5,No,Ciencias de la computación,Avanzado,4,Si,4,Alto,No,Positiva,No,Asía,Si
28,Mujer,Secundaria,Leyes,No,8,5,Si,Historia,Principiante,3,Si,1,Medio,No,Neutral,Si,Asía,No
28,Hombre,Secundaria,Ciencias,No,6,5,Si,Biología,Principiante,4,Si,4,Bajo,Si,Positiva,Si,Oceanía,No
27,Prefiero no decirlo,Secundaria,Artes,Si,9,4,Si,Arte,Avanzado,3,Si,4,Alto,Si,Neutral,No,África,Si
29,Hombre,Pre-Grado,Ingeniería,No,9,5,Si,Historia,Principiante,3,No,3,Bajo,No,Neutral,Si,América del Sur,Si
22,Prefiero no decirlo,Pre-Grado,Educación,No,2,3,No,Arte,Principiante,2,Si,1,Medio,Si,Negativa,Si,África,Si
28,Prefiero no decirlo,Post-Grado,Medicina,Si,1,5,No,Historia,Intermedio,4,No,5,Bajo,Si,Positiva,Si,Asía,No
25,Mujer,Secundaria,Leyes,No,6,2,No,Historia,Avanzado,4,Si,4,Bajo,No,Positiva,Si,América del Sur,Si
25,Prefiero no decirlo,Post-Grado,Ciencias,No,4,4,No,Física,Principiante,3,No,2,Alto,Si,Positiva,Si,Europa,No
19,No-Binario,Pre-Grado,Artes,Si,9,5,No,Biología,Avanzado,4,No,4,Alto,No,Neutral,Si,America del Norte,Si
12,Prefiero no decirlo,Secundaria,Educación,Si,7,1,No,Ciencias de la computación,Avanzado,2,Si,3,Bajo,No,Negativa,Si,Europa,Si
12,Mujer,Secundaria,Medicina,No,6,3,Si,Historia,Intermedio,3,No,1,Bajo,Si,Positiva,Si,Oceanía,Si
15,Hombre,Post-Grado,Ciencias,No,6,2,Si,Historia,Intermedio,2,No,1,Alto,No,Negativa,Si,America del Norte,Si
19,Prefiero no decirlo,Pre-Grado,Artes,No,0,4,No,Física,Avanzado,3,No,3,Alto,No,Negativa,No,Oceanía,Si
21,Hombre,Secundaria,Leyes,No,10,2,No,Historia,Avanzado,5,No,2,Bajo,No,Positiva,No,Europa,No
21,Prefiero no decirlo,Post-Grado,Ciencias,No,3,3,Si,Arte,Intermedio,1,Si,1,Bajo,No,Positiva,No,Oceanía,No
25,Hombre,Pre-Grado,Educación,No,1,3,Si,Economía,Avanzado,3,No,4,Alto,Si,Negativa,Si,Europa,Si
18,Mujer,Pre-Grado,Medicina,No,6,4,No,Arte,Avanzado,1,No,3,Alto,Si,Positiva,No,Europa,Si
20,Hombre,Post-Grado,Artes,Si,6,5,Si,Historia,Principiante,2,No,5,Medio,Si,Neutral,No,América del Sur,Si
16,Mujer,Secundaria,Ciencias,No,9,1,Si,Ciencias de la computación,Intermedio,5,No,5,Bajo,Si,Negativa,Si,Asía,No
14,Prefiero no decirlo,Secundaria,Medicina,Si,7,1,Si,Economía,Avanzado,5,Si,3,Bajo,Si,Negativa,No,Europa,Si
16,No-Binario,Secundaria,Artes,No,1,5,Si,Ciencias de la computación,Principiante,3,No,5,Bajo,No,Neutral,No,America del Norte,No
17,Mujer,Post-Grado,Educación,No,6,5,Si,Matemáticas,Intermedio,4,Si,2,Alto,No,Positiva,Si,Asía,Si
30,Mujer,Pre-Grado,Educación,Si,7,3,No,Historia,Intermedio,4,No,3,Alto,Si,Neutral,Si,Oceanía,Si
12,Hombre,Secundaria,Educación,No,5,5,No,Ciencias de la computación,Principiante,4,No,1,Medio,No,Positiva,No,Oceanía,No
12,Prefiero no decirlo,Secundaria,Medicina,Si,2,3,No,Física,Intermedio,2,Si,2,Bajo,No,Positiva,No,África,Si
26,Hombre,Secundaria,Ingeniería,No,6,3,No,Física,Principiante,4,Si,2,Alto,No,Positiva,Si,Asía,No
21,Prefiero no decirlo,Pre-Grado,Educación,Si,4,2,No,Arte,Principiante,1,Si,4,Alto,Si,Negativa,Si,America del Norte,Si
23,Hombre,Secundaria,Negocios,No,2,1,No,Economía,Avanzado,2,No,3,Bajo,Si,Neutral,Si,Europa,Si
12,Hombre,Pre-Grado,Ciencias,No,5,5,No,Biología,Principiante,4,No,3,Medio,Si,Neutral,Si,Europa,No
23,Hombre,Post-Grado,Leyes,No,2,5,Si,Física,Avanzado,2,No,1,Alto,Si,Positiva,Si,Oceanía,Si
29,Prefiero no decirlo,Post-Grado,Educación,No,5,5,No,Economía,Principiante,2,No,3,Medio,Si,Neutral,No,Asía,No
22,No-Binario,Secundaria,Ingeniería,No,1,1,Si,Biología,Principiante,5,No,2,Medio,No,Negativa,No,Asía,No
13,Mujer,Secundaria,Educación,No,2,2,Si,Arte,Principiante,2,Si,2,Alto,No,Negativa,No,America del Norte,Si
20,Prefiero no decirlo,Secundaria,Negocios,No,7,5,Si,Economía,Principiante,2,No,5,Alto,No,Negativa,No,Asía,No
22,Hombre,Pre-Grado,Leyes,No,3,5,Si,Ciencias de la computación,Avanzado,1,Si,5,Alto,No,Negativa,No,Oceanía,Si
20,Hombre,Post-Grado,Artes,No,2,5,No,Historia,Avanzado,3,No,4,Bajo,No,Negativa,No,America del Norte,No
20,Mujer,Post-Grado,Educación,No,5,1,Si,Biología,Principiante,1,Si,2,Bajo,Si,Negativa,No,Europa,No
30,No-Binario,Secundaria,Medicina,Si,6,4,No,Física,Intermedio,2,No,2,Alto,Si,Negativa,No,Oceanía,No
22,Mujer,Pre-Grado,Ciencias,No,2,4,Si,Arte,Intermedio,1,Si,4,Bajo,Si,Positiva,Si,Europa,Si
30,No-Binario,Post-Grado,Educación,No,8,3,No,Arte,Avanzado,1,No,5,Alto,No,Negativa,Si,América del Sur,No
24,Hombre,Secundaria,Leyes,No,6,1,Si,Biología,Intermedio,5,No,4,Alto,No,Negativa,Si,America del Norte,Si
26,Prefiero no decirlo,Post-Grado,Ingeniería,Si,6,5,Si,Arte,Principiante,3,Si,3,Alto,Si,Negativa,Si,Oceanía,No
14,Mujer,Secundaria,Negocios,Si,7,1,No,Matemáticas,Intermedio,4,No,3,Alto,No,Neutral,Si,África,Si
26,Hombre,Post-Grado,Ingeniería,No,8,3,No,Arte,Avanzado,4,No,1,Alto,Si,Negativa,Si,Asía,No
30,Prefiero no decirlo,Secundaria,Negocios,Si,0,2,Si,Física,Avanzado,5,No,2,Alto,Si,Positiva,Si,Asía,Si
14,No-Binario,Pre-Grado,Educación,No,4,1,Si,Economía,Principiante,2,Si,4,Bajo,No,Positiva,Si,Europa,Si
27,Mujer,Post-Grado,Educación,Si,3,2,No,Economía,Principiante,4,Si,4,Alto,Si,Negativa,No,America del Norte,No
25,Mujer,Pre-Grado,Educación,No,8,3,Si,Biología,Intermedio,4,Si,2,Bajo,No,Positiva,Si,Oceanía,No
27,Hombre,Pre-Grado,Educación,Si,10,2,No,Arte,Intermedio,5,Si,3,Alto,Si,Neutral,No,Europa,Si
17,No-Binario,Post-Grado,Negocios,No,7,5,Si,Ciencias de la computación,Principiante,2,Si,4,Medio,Si,Positiva,No,Oceanía,Si
19,Mujer,Secundaria,Artes,Si,8,1,No,Física,Avanzado,3,Si,1,Bajo,No,Positiva,No,América del Sur,No
28,Prefiero no decirlo,Pre-Grado,Educación,Si,8,1,No,Historia,Principiante,2,No,1,Medio,No,Positiva,No,Europa,Si
19,Hombre,Post-Grado,Educación,Si,9,5,Si,Matemáticas,Avanzado,5,Si,4,Bajo,Si,Neutral,No,África,No
18,Hombre,Pre-Grado,Ingeniería,No,10,4,No,Biología,Avanzado,1,Si,1,Alto,Si,Neutral,Si,Asía,No
25,Mujer,Secundaria,Ingeniería,No,1,4,No,Ciencias de la computación,Principiante,2,No,3,Bajo,Si,Negativa,Si,America del Norte,No
12,Mujer,Secundaria,Educación,Si,7,1,No,Economía,Avanzado,2,No,3,Alto,Si,Neutral,Si,África,Si
25,Prefiero no decirlo,Pre-Grado,Negocios,Si,9,2,Si,Física,Principiante,1,No,3,Medio,No,Negativa,No,Oceanía,No
22,Mujer,Pre-Grado,Educación,Si,10,1,Si,Biología,Intermedio,1,No,2,Medio,Si,Negativa,No,Asía,No
28,Mujer,Pre-Grado,Leyes,Si,10,1,Si,Física,Intermedio,1,Si,1,Alto,Si,Positiva,Si,Oceanía,No
27,Mujer,Post-Grado,Medicina,Si,3,2,No,Arte,Principiante,3,No,3,Medio,No,Neutral,No,Oceanía,No
15,No-Binario,Pre-Grado,Artes,Si,7,2,Si,Ciencias de la computación,Principiante,2,No,5,Bajo,Si,Positiva,Si,Oceanía,No
15,Mujer,Secundaria,Educación,Si,0,1,Si,Física,Principiante,3,Si,1,Bajo,No,Positiva,No,Asía,No
26,No-Binario,Pre-Grado,Negocios,Si,7,3,Si,Historia,Avanzado,1,No,2,Medio,Si,Positiva,Si,Europa,Si
22,Prefiero no decirlo,Post-Grado,Negocios,No,10,4,No,Arte,Avanzado,4,No,4,Medio,Si,Negativa,No,Oceanía,No
20,Prefiero no decirlo,Post-Grado,Negocios,Si,9,2,Si,Física,Principiante,1,No,2,Alto,No,Neutral,Si,África,No
12,Prefiero no decirlo,Pre-Grado,Ciencias,No,2,4,No,Historia,Intermedio,1,No,1,Medio,Si,Negativa,Si,Oceanía,Si
24,Hombre,Pre-Grado,Educación,Si,0,3,No,Historia,Intermedio,4,No,5,Medio,Si,Negativa,No,Europa,Si
17,Prefiero no decirlo,Secundaria,Educación,Si,9,4,No,Biología,Avanzado,1,No,4,Medio,Si,Positiva,Si,America del Norte,No
19,Prefiero no decirlo,Pre-Grado,Artes,No,4,5,Si,Biología,Principiante,5,No,3,Bajo,Si,Positiva,No,África,Si
27,No-Binario,Secundaria,Leyes,No,10,5,No,Ciencias de la computación,Avanzado,4,Si,1,Medio,No,Neutral,No,Oceanía,No
25,Prefiero no decirlo,Post-Grado,Ciencias,No,5,2,Si,Matemáticas,Principiante,2,No,1,Bajo,No,Neutral,Si,Europa,Si
17,Mujer,Pre-Grado,Ingeniería,Si,4,5,Si,Física,Avanzado,3,No,2,Medio,Si,Neutral,Si,Europa,No
13,Mujer,Pre-Grado,Leyes,No,7,3,Si,Ciencias de la computación,Intermedio,4,No,4,Alto,No,Negativa,Si,Europa,No
26,Hombre,Post-Grado,Medicina,Si,5,2,Si,Ciencias de la computación,Intermedio,1,No,3,Alto,Si,Positiva,No,África,No
17,No-Binario,Secundaria,Medicina,Si,8,3,No,Historia,Principiante,3,No,2,Bajo,Si,Positiva,No,America del Norte,No
13,Prefiero no decirlo,Secundaria,Ciencias,Si,3,5,Si,Biología,Intermedio,4,Si,1,Medio,Si,Negativa,No,Europa,Si
21,No-Binario,Post-Grado,Educación,No,6,1,No,Matemáticas,Principiante,3,No,4,Medio,Si,Negativa,No,Europa,Si
16,Prefiero no decirlo,Pre-Grado,Educación,Si,8,1,Si,Historia,Principiante,2,No,5,Alto,Si,Positiva,No,América del Sur,Si
13,Mujer,Pre-Grado,Educación,Si,0,3,No,Matemáticas,Intermedio,4,Si,5,Bajo,Si,Negativa,Si,America del Norte,Si
23,Hombre,Post-Grado,Medicina,Si,2,3,No,Ciencias de la computación,Principiante,5,Si,1,Medio,Si,Neutral,No,África,Si
12,No-Binario,Secundaria,Ciencias,No,8,5,Si,Arte,Principiante,1,No,3,Medio,Si,Neutral,No,América del Sur,Si
29,No-Binario,Post-Grado,Ingeniería,No,3,4,Si,Arte,Avanzado,4,Si,3,Bajo,No,Positiva,No,Asía,Si
28,Mujer,Post-Grado,Negocios,No,2,1,Si,Historia,Principiante,5,Si,2,Alto,Si,Negativa,Si,América del Sur,No
13,No-Binario,Secundaria,Medicina,Si,7,4,No,Economía,Intermedio,3,Si,1,Medio,No,Neutral,Si,Asía,Si
12,Mujer,Post-Grado,Negocios,No,5,1,No,Arte,Intermedio,5,Si,3,Medio,No,Positiva,Si,África,Si
18,Prefiero no decirlo,Post-Grado,Medicina,Si,7,1,No,Matemáticas,Intermedio,1,No,2,Alto,No,Neutral,Si,Asía,Si
22,Mujer,Secundaria,Educación,No,6,5,No,Arte,Avanzado,1,Si,2,Bajo,Si,Positiva,No,África,Si
24,Prefiero no decirlo,Pre-Grado,Ingeniería,Si,1,1,No,Biología,Intermedio,4,No,4,Alto,No,Neutral,Si,América del Sur,Si
29,Hombre,Post-Grado,Artes,Si,5,4,No,Física,Principiante,5,No,4,Bajo,No,Positiva,Si,Asía,No
25,No-Binario,Secundaria,Artes,Si,10,2,No,Matemáticas,Intermedio,1,No,3,Alto,No,Negativa,No,America del Norte,No
17,No-Binario,Pre-Grado,Ciencias,No,0,1,Si,Biología,Principiante,2,Si,4,Bajo,No,Negativa,No,Oceanía,No
21,No-Binario,Post-Grado,Leyes,No,0,4,Si,Física,Avanzado,5,No,5,Alto,Si,Negativa,Si,Europa,Si
